analytics_avg_percentage_viewed,analytics_avg_view_duration,analytics_avg_view_duration_seconds,analytics_card_clicks,analytics_card_shown,analytics_comments,analytics_ctr,analytics_dislikes,analytics_end_screen_clicks,analytics_end_screen_shown,analytics_engagement_rate,analytics_impressions,analytics_like_rate,analytics_likes,analytics_net_subscribers,analytics_retention_rate,analytics_share_rate,analytics_shares,analytics_subscribers_gained,analytics_subscribers_lost,analytics_unique_viewers,analytics_views,analytics_views_per_impression,analytics_views_per_viewer,analytics_watch_time_hours,artist_name,channel_title,comment_count,days_since_published,difficulty,duration_seconds,duration_text,growth_rate,is_short,like_count,published_at,published_date,published_day_of_week,published_hour,published_is_weekend,published_time,release_date,release_status,song_name,source,support_rate,tags,taiko_id,video_id,video_title,view_count,view_count_diff,view_count_updated
69.04,0:00:12,12,0,0,0,1.17,0,0,0,0.79,5486,100.0,8,1,25.4,0.0,0,1,0,0,1008,0.1837,0.0,2.59,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,8,"Feb 8, 2024",2024-02-08,3,8,0,08:00:19,,,【ソングオブザデッド - KANA-BOON】たいこで叩いてみた｜たいこでヒットソング#shorts #ソングオブザデッド #kanaboon  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,JTcsXTj3xFQ,【ソングオブザデッド - KANA-BOON】たいこで叩いてみた｜たいこでヒットソング#shorts #ソングオブザデッド #kanaboon  #たいこでヒットソング,1007,1,1008
52.13,0:00:09,9,0,0,1,1.11,0,0,0,1.25,5473,100.0,6,0,19.52,0.0,0,0,0,0,558,0.102,0.0,0.8366,たいこでヒットソング,たいこでヒットソング,1,0,,18,18.0,0,True,6,"Feb 7, 2024",2024-02-07,2,8,0,08:00:34,,,【聖者の行進 - キタニタツヤ】たいこで叩いてみた｜たいこでヒットソング#shorts #聖者の行進 #キタニタツヤ #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,mEdu-7sOd5M,【聖者の行進 - キタニタツヤ】たいこで叩いてみた｜たいこでヒットソング#shorts #聖者の行進 #キタニタツヤ #たいこでヒットソング,557,1,558
76.53,0:00:13,13,0,0,2,4.55,3,0,0,1.41,11255,94.23,49,8,39.75,0.0,0,9,1,0,3626,0.3222,0.0,11.6892,たいこでヒットソング,たいこでヒットソング,2,0,,18,18.0,0,True,49,"Feb 6, 2024",2024-02-06,1,9,0,09:50:48,,,【スキスキ星人 - すとぷり】たいこで叩いてみた｜たいこでヒットソング#shorts #スキスキ星人 #すとぷり #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,CUMdgZ0ZdKs,【スキスキ星人 - すとぷり】たいこで叩いてみた｜たいこでヒットソング#shorts #スキスキ星人 #すとぷり #たいこでヒットソング,3612,14,3626
87.84,0:00:15,15,0,0,0,1.9,2,0,0,0.88,12549,86.67,13,1,29.96,0.0,0,1,0,0,1472,0.1173,0.0,4.6853,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,13,"Feb 6, 2024",2024-02-06,1,8,0,08:00:06,,,【Happiness - 嵐】たいこで叩いてみた｜たいこでヒットソング#shorts #happiness  #嵐 #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,5nQbsW8rx_8,【Happiness - 嵐】たいこで叩いてみた｜たいこでヒットソング#shorts #happiness  #嵐 #たいこでヒットソング,1469,3,1472
64.93,0:00:11,11,0,0,1,2.56,1,0,0,0.76,7378,91.67,11,1,36.71,0.0,0,1,0,0,1582,0.2144,0.0,3.9206,たいこでヒットソング,たいこでヒットソング,1,0,,18,18.0,0,True,11,"Feb 5, 2024",2024-02-05,0,8,0,08:34:45,,,【アスノヨゾラ哨戒班 - Orangestar】たいこで叩いてみた｜たいこでヒットソング#shorts #アスノヨゾラ哨戒班 #orangestar  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,PsdqfMx9aTY,【アスノヨゾラ哨戒班 - Orangestar】たいこで叩いてみた｜たいこでヒットソング#shorts #アスノヨゾラ哨戒班 #orangestar  #たいこでヒットソング,1577,5,1582
65.77,0:00:11,11,0,0,0,0.84,3,0,0,0.8,4665,70.0,7,1,24.99,0.0,0,2,1,0,873,0.1871,0.0,2.1384,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,7,"Feb 5, 2024",2024-02-05,0,8,0,08:32:43,,,【ミライチズ - 夜のひと笑い】たいこで叩いてみた｜たいこでヒットソング#shorts #ミライチズ #夜のひと笑い #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,vLT43PK1hd4,【ミライチズ - 夜のひと笑い】たいこで叩いてみた｜たいこでヒットソング#shorts #ミライチズ #夜のひと笑い #たいこでヒットソング,873,,
66.75,0:00:12,12,0,0,0,2.18,1,0,0,0.79,9858,90.91,10,2,31.3,0.0,0,2,0,0,1272,0.129,0.0,3.183,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,10,"Feb 5, 2024",2024-02-05,0,8,0,08:30:50,,,【高嶺の花子さん - back number】たいこで叩いてみた｜たいこでヒットソング#こっから #shorts #高嶺の花子さん #backnumber  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,7nLSlfANnjw,【高嶺の花子さん - back number】たいこで叩いてみた｜たいこでヒットソング#こっから #shorts #高嶺の花子さん #backnumber  #たいこでヒットソング,1271,1,1272
68.59,0:00:12,12,0,0,0,2.72,6,0,0,0.69,8028,60.0,9,2,32.42,0.0,0,3,1,0,1306,0.1627,0.0,3.423,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,9,"Feb 1, 2024",2024-02-01,3,8,0,08:00:06,,,【シュガーソングとビターステップ - UNISON SQUARE GARDEN】たいこで叩いてみた｜メロディ#shorts #シュガーソングとビターステップ #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,6uW1q80fI7M,【シュガーソングとビターステップ - UNISON SQUARE GARDEN】たいこで叩いてみた｜メロディ#shorts #シュガーソングとビターステップ #たいこでヒットソング,1302,4,1306
72.01,0:00:12,12,0,0,1,2.88,2,0,0,0.74,9898,92.86,26,6,45.87,0.0274,1,6,0,0,3648,0.3686,0.0,11.2109,たいこでヒットソング,たいこでヒットソング,1,0,,18,18.0,0,True,26,"Feb 1, 2024",2024-02-01,3,6,0,06:00:19,,,【粛聖!!ロリ神レクイエム☆ - しぐれうい】たいこで叩いてみた｜メロディ#shorts #粛聖ロリ神レクイエム #しぐれうい #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,OdmI-9ziZoQ,【粛聖!!ロリ神レクイエム☆ - しぐれうい】たいこで叩いてみた｜メロディ#shorts #粛聖ロリ神レクイエム #しぐれうい #たいこでヒットソング,3639,9,3648
65.66,0:00:11,11,0,0,0,1.23,1,0,0,0.18,4159,50.0,1,0,23.47,0.0,0,0,0,0,555,0.1334,0.0,1.083,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,1,"Feb 1, 2024",2024-02-01,3,3,0,03:00:19,,,【ツキヨミ - King & Prince】たいこで叩いてみた｜メロディ#shorts #ツキヨミ #kingandprince  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,KWRhsGgLbYI,【ツキヨミ - King & Prince】たいこで叩いてみた｜メロディ#shorts #ツキヨミ #kingandprince  #たいこでヒットソング,555,,
69.76,0:00:12,12,0,0,0,1.05,0,0,0,0.12,4104,100.0,1,0,29.91,0.0,0,0,0,0,813,0.1981,0.0,2.0748,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,1,"Jan 31, 2024",2024-01-31,2,8,0,08:00:11,,,【ドライフラワー - 優里】たいこで叩いてみた｜メロディ#shorts #ドライフラワー #優里 #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,NSN36IAHV1Y,【ドライフラワー - 優里】たいこで叩いてみた｜メロディ#shorts #ドライフラワー #優里 #たいこでヒットソング,811,2,813
72.82,0:00:13,13,0,0,0,0.81,1,0,0,0.37,4334,75.0,3,1,24.88,0.0,0,1,0,0,811,0.1871,0.0,2.1621,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,3,"Jan 31, 2024",2024-01-31,2,6,0,06:00:29,,,【男の子のために可愛いだけじゃない！ - 星乃夢奈】たいこで叩いてみた｜メロディ#shorts #男の子のために可愛いだけじゃない #星乃夢奈 #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,hFvhhcDQjXQ,【男の子のために可愛いだけじゃない！ - 星乃夢奈】たいこで叩いてみた｜メロディ#shorts #男の子のために可愛いだけじゃない #星乃夢奈 #たいこでヒットソング,811,,
69.12,0:00:12,12,0,0,0,0.99,0,0,0,0.74,5440,100.0,6,1,26.55,0.0,0,2,1,0,814,0.1496,0.0,1.9898,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,6,"Jan 31, 2024",2024-01-31,2,3,0,03:00:01,,,【今 -明日 世界が終わっても- - SEVENTEEN】たいこで叩いてみた｜メロディ#shorts #今明日世界が終わっても #seventeen  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,0rz6Vq6KkEA,【今 -明日 世界が終わっても- - SEVENTEEN】たいこで叩いてみた｜メロディ#shorts #今明日世界が終わっても #seventeen  #たいこでヒットソング,814,,
66.9,0:00:12,12,0,0,0,0.59,0,0,0,0.0,3911,0.0,0,0,16.31,0.0,0,0,0,0,451,0.1153,0.0,0.7848,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,0,"Jan 30, 2024",2024-01-30,1,8,0,08:00:28,,,【推し★ごと - HoneyWorks】たいこで叩いてみた｜メロディ#shorts #推しごと #HoneyWorks #かぴ #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,x56_4nIeib8,【推し★ごと - HoneyWorks】たいこで叩いてみた｜メロディ#shorts #推しごと #HoneyWorks #かぴ #たいこでヒットソング,451,,
,,,,,,,,,,,,,,,,,,,,,,,,,たいこでヒットソング,たいこでヒットソング,0,0,,18,,0,True,18,2024-01-30T06:00:00Z,2024-01-30,1,6,0,06:00:00,,,【天ノ弱 - 164】たいこで叩いてみた｜メロディ#shorts #天ノ弱 #164 #gumi  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,-gQbS9E2tlU,【天ノ弱 - 164】たいこで叩いてみた｜メロディ#shorts #天ノ弱 #164 #gumi  #たいこでヒットソング,2568,,
74.56,0:00:13,13,0,0,0,1.01,0,0,0,0.47,5340,100.0,2,0,20.96,0.2364,1,0,0,0,423,0.0792,0.0,0.7551,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,2,"Jan 30, 2024",2024-01-30,1,3,0,03:00:27,,,【紅蓮の弓矢 - Linked Horizon】たいこで叩いてみた｜メロディ#shorts #紅蓮の弓矢 #linkedhorizon #進撃の巨人  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,VLSzVTXKIds,【紅蓮の弓矢 - Linked Horizon】たいこで叩いてみた｜メロディ#shorts #紅蓮の弓矢 #linkedhorizon #進撃の巨人  #たいこでヒットソング,421,2,423
501.98,0:01:30,90,0,0,0,1.02,0,0,0,0.0,5011,0.0,0,0,24.79,0.0,0,0,0,0,574,0.1145,0.0,7.5477,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,0,"Jan 29, 2024",2024-01-29,0,8,0,08:00:09,,,【Pretender - Official髭男dism】たいこで叩いてみた｜メロディ#shorts #pretender  #official髭男dism #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,HxOPX4ncIug,【Pretender - Official髭男dism】たいこで叩いてみた｜メロディ#shorts #pretender  #official髭男dism #たいこでヒットソング,573,1,574
62.68,0:00:11,11,0,0,0,1.09,0,0,0,0.78,6892,100.0,4,0,20.35,0.0,0,0,0,0,510,0.074,0.0,0.8161,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,4,"Jan 29, 2024",2024-01-29,0,6,0,06:00:22,,,【RUN - Sexy Zone】たいこで叩いてみた｜メロディ#shorts #run  #SexyZone #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,wIrW4xQ3Oz0,【RUN - Sexy Zone】たいこで叩いてみた｜メロディ#shorts #run  #SexyZone #たいこでヒットソング,508,2,510
69.61,0:00:12,12,0,0,0,1.24,3,0,0,0.44,4739,72.73,8,2,38.57,0.0,0,2,0,0,1820,0.384,0.0,5.4431,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,8,"Jan 29, 2024",2024-01-29,0,3,0,03:00:36,,,【花になって - 緑黄色社会】たいこで叩いてみた｜メロディ#shorts #花になって  #緑黄色社会 #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,zKnGBHOc_zw,【花になって - 緑黄色社会】たいこで叩いてみた｜メロディ#shorts #花になって  #緑黄色社会 #たいこでヒットソング,1817,3,1820
76.04,0:00:13,13,0,0,0,2.86,2,0,0,0.52,8294,81.82,9,4,32.45,0.0,0,4,0,0,1741,0.2099,0.0,5.2113,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,9,"Jan 28, 2024",2024-01-28,6,8,1,08:00:15,,,【ひろがるスカイ!プリキュア~HERO GIRLS~ - 石井あみ】たいこで叩いてみた｜メロディ#shorts #ひろがるスカイプリキュア  #石井あみ #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,B1bvPt5SPq0,【ひろがるスカイ!プリキュア~HERO GIRLS~ - 石井あみ】たいこで叩いてみた｜メロディ#shorts #ひろがるスカイプリキュア  #石井あみ #たいこでヒットソング,1738,3,1741
79.88,0:00:14,14,0,0,0,1.59,0,0,0,0.32,4853,100.0,2,0,26.3,0.0,0,1,1,0,634,0.1306,0.0,1.4048,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,2,"Jan 28, 2024",2024-01-28,6,6,1,06:00:04,,,【恋 - 星野源】たいこで叩いてみた｜メロディ#shorts #恋 #星野源 #逃げるは恥だが役に立つ  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,AfujZByYjII,【恋 - 星野源】たいこで叩いてみた｜メロディ#shorts #恋 #星野源 #逃げるは恥だが役に立つ  #たいこでヒットソング,634,,
68.84,0:00:12,12,0,0,0,1.59,2,0,0,0.86,4708,81.82,9,2,32.54,0.0,0,3,1,0,1050,0.223,0.0,2.7091,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,9,"Jan 28, 2024",2024-01-28,6,3,1,03:00:28,,,【シャルル - バルーン】たいこで叩いてみた｜メロディ#shorts #シャルル #バルーン #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,_UyU-d3Ra50,【シャルル - バルーン】たいこで叩いてみた｜メロディ#shorts #シャルル #バルーン #たいこでヒットソング,1048,2,1050
82.82,0:00:14,14,0,0,0,4.1,0,0,0,1.05,8350,100.0,14,3,40.02,0.2999,4,3,0,0,1334,0.1598,0.0,4.3111,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,14,"Jan 27, 2024",2024-01-27,5,8,1,08:00:20,,,【Bling-Bang-Bang-Born -Creepy Nuts】たいこで叩いてみた｜メロディ#shorts #BlingBangBangBorn #creepynuts  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,mie77D2qBsU,【Bling-Bang-Bang-Born -Creepy Nuts】たいこで叩いてみた｜メロディ#shorts #BlingBangBangBorn #creepynuts  #たいこでヒットソング,1331,3,1334
71.31,0:00:12,12,0,0,0,1.48,0,0,0,0.79,4403,100.0,3,0,18.7,0.0,0,0,0,0,380,0.0863,0.0,0.5787,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,3,"Jan 27, 2024",2024-01-27,5,6,1,06:00:21,,,【美少女無罪♡パイレーツ - 宝鐘マリン】たいこで叩いてみた｜メロディ#shorts #美少女無罪パイレーツ #宝鐘マリン #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,OsAhzJxEifQ,【美少女無罪♡パイレーツ - 宝鐘マリン】たいこで叩いてみた｜メロディ#shorts #美少女無罪パイレーツ #宝鐘マリン #たいこでヒットソング,379,1,380
80.19,0:00:14,14,0,0,1,4.15,4,0,0,0.54,25331,88.57,31,6,46.37,0.0,0,7,1,0,5893,0.2326,0.0,21.2617,たいこでヒットソング,たいこでヒットソング,1,0,,18,18.0,0,True,31,"Jan 27, 2024",2024-01-27,5,3,1,03:00:33,,,【最高到達点 - SEKAI NO OWARI】たいこで叩いてみた｜メロディ#shorts #最高到達点 #sekainoowari  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,l_nZpcGFFc4,【最高到達点 - SEKAI NO OWARI】たいこで叩いてみた｜メロディ#shorts #最高到達点 #sekainoowari  #たいこでヒットソング,5888,5,5893
88.06,0:00:15,15,0,0,0,1.33,3,0,0,0.67,21064,76.92,10,1,30.85,0.0,0,2,1,0,1495,0.071,0.0,4.6244,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,10,"Jan 26, 2024",2024-01-26,4,13,0,13:06:52,,,【ウィークエンダー - Hey!Say!JUMP】たいこで叩いてみた｜メロディ#shorts #ウィークエンダー #heysayjump  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,yo7BUy2tY4I,【ウィークエンダー - Hey!Say!JUMP】たいこで叩いてみた｜メロディ#shorts #ウィークエンダー #heysayjump  #たいこでヒットソング,1494,1,1495
74.35,0:00:13,13,0,0,1,3.01,0,0,0,1.06,7706,100.0,13,1,34.6,0.1517,2,1,0,0,1318,0.171,0.0,3.8178,たいこでヒットソング,たいこでヒットソング,1,0,,18,18.0,0,True,13,"Jan 26, 2024",2024-01-26,4,13,0,13:02:38,,,【ドキメキダイアリー - asmi feat.Chinozo】たいこで叩いてみた｜メロディ#shorts #ドキメキダイアリー #asmi #chinozo  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,MC5nMvjfZro,【ドキメキダイアリー - asmi feat.Chinozo】たいこで叩いてみた｜メロディ#shorts #ドキメキダイアリー #asmi #chinozo  #たいこでヒットソング,1316,2,1318
61.53,0:00:11,11,0,0,0,1.19,1,0,0,0.73,3867,83.33,5,1,24.72,0.0,0,1,0,0,682,0.1764,0.0,1.3505,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,5,"Jan 26, 2024",2024-01-26,4,12,0,12:59:36,,,【ファジーネーブル - Conton Candy】たいこで叩いてみた｜メロディ#shorts #ファジーネーブル #contoncandy  #たいこでヒットソング #リズムゲーム,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,w0h1hn7-ulc,【ファジーネーブル - Conton Candy】たいこで叩いてみた｜メロディ#shorts #ファジーネーブル #contoncandy  #たいこでヒットソング #リズムゲーム,681,1,682
